set_voltage,set_current_min,set_current_max,adc_voltage,adc_current,meas_voltage,meas_current
5.1,-1,1,792654,35171,5.4714122,0.0019037
5.0,-1,1,778375,34259,5.3730640,0.0019934
4.8999999999999995,-1,1,764107,33232,5.2752719,0.0020567
4.8,-1,1,750022,32318,5.1784763,0.0021382
4.699999999999999,-1,1,735956,31302,5.0818324,0.0021963
4.6,-1,1,718907,30213,4.9647126,0.0022949
4.5,-1,1,704842,29242,4.8680344,0.0023763
4.3999999999999995,-1,1,690654,28256,4.7705927,0.0024452
4.3,-1,1,676575,27274,4.6738591,0.0025218
4.199999999999999,-1,1,662400,26233,4.5758061,0.0025797
4.1,-1,1,648236,25363,4.4791479,0.0023068
3.9999999999999996,-1,1,631204,24235,4.3621249,0.0027652
3.8999999999999995,-1,1,617087,23211,4.2652059,0.0028215
3.7999999999999994,-1,1,602974,22192,4.1684170,0.0028855
3.6999999999999997,-1,1,588763,21256,4.0703568,0.0029638
3.5999999999999996,-1,1,574848,20337,3.9749150,0.0030431
3.4999999999999996,-1,1,561201,19375,3.8801804,0.0031103
3.3999999999999995,-1,1,544354,18242,3.7653973,0.0031986
3.2999999999999994,-1,1,530442,17265,3.6700170,0.0032634
3.1999999999999997,-1,1,516623,16310,3.5748637,0.0033328
3.0999999999999996,-1,1,502840,15386,3.4803216,0.0034088
2.9999999999999996,-1,1,488931,14367,3.3849416,0.0034678
2.8999999999999995,-1,1,475220,13450,3.2903926,0.0035384
2.7999999999999994,-1,1,458509,12312,3.1758499,0.0036216
2.6999999999999993,-1,1,444682,11310,3.0805728,0.0036829
2.5999999999999996,-1,1,430782,10385,2.9849246,0.0037620
2.4999999999999996,-1,1,416524,9428,2.8871055,0.0038398
2.3999999999999995,-1,1,402484,8418,2.7907562,0.0039084
2.2999999999999994,-1,1,388196,7431,2.6934249,0.0039667
2.1999999999999993,-1,1,371300,6278,2.5763812,0.0040592
2.0999999999999996,-1,1,357220,5331,2.4796407,0.0041294
1.9999999999999996,-1,1,343095,4357,2.3826458,0.0042061
1.8999999999999995,-1,1,329060,3379,2.2861595,0.0042690
1.7999999999999994,-1,1,314912,2386,2.1889515,0.0043403
1.6999999999999995,-1,1,300747,1393,2.0910773,0.0044081
1.5999999999999994,-1,1,283795,236,1.9751533,0.0045001
1.4999999999999993,-1,1,269609,-725,1.8776845,0.0045705
1.3999999999999995,-1,1,255575,-1705,1.7808752,0.0046387
1.2999999999999994,-1,1,241366,-2639,1.6848079,0.0047173
1.1999999999999995,-1,1,227301,-3632,1.5869955,0.0047877
1.0999999999999994,-1,1,210674,-4773,1.4727550,0.0048704
0.9999999999999994,-1,1,196935,-5723,1.3777734,0.0049406
0.8999999999999994,-1,1,182957,-6661,1.2828947,0.0050138
0.7999999999999994,-1,1,169165,-7628,1.1875558,0.0050810
0.6999999999999994,-1,1,155472,-8543,1.0934741,0.0051584
0.5999999999999994,-1,1,141587,-9510,0.9980733,0.0052205
0.4999999999999994,-1,1,124952,-10658,0.8837779,0.0053110
0.39999999999999936,-1,1,111254,-11578,0.7896619,0.0053855
0.2999999999999994,-1,1,97470,-12531,0.6949551,0.0054497
0.19999999999999934,-1,1,83550,-13493,0.5998360,0.0055186
0.09999999999999934,-1,1,69799,-14430,0.5047787,0.0055917
