UsbSMU Set Voltage,UsbSMU Set Current Min,UsbSMU Set Current Max,UsbSMU Meas ADC Voltage,UsbSMU Meas ADC Current,UsbSMU Meas Voltage,UsbSMU Meas Current
5.98,-1,1,814054.0,39248.0,5.528375625610352,-0.0003514412965159863
6.0,-1,1,816714.0,39422.0,5.546693325042725,-0.0003540579054970294
6.0200000000000005,-1,1,819497.0,39644.0,5.565857887268066,-0.0003524116182234138
6.04,-1,1,822460.0,39854.0,5.5862627029418945,-0.00034637429052963853
6.0600000000000005,-1,1,825193.0,40096.0,5.605082988739014,-0.00033513575908727944
6.08,-1,1,827930.0,40229.0,5.623930931091309,-0.00035226295585744083
6.1000000000000005,-1,1,831018.0,40461.0,5.645195960998535,-0.0003465592162683606
6.12,-1,1,833674.0,40682.0,5.663486003875732,-0.0003429355565458536
6.140000000000001,-1,1,836685.0,40845.0,5.684221267700195,-0.00035889583523385227
6.16,-1,1,839599.0,41138.0,5.704287528991699,-0.0003309510357212275
6.18,-1,1,842309.0,41297.0,5.722949981689453,-0.00034197952481918037
6.2,-1,1,845164.0,41449.0,5.742610454559326,-0.0003539898607414216
6.22,-1,1,847870.0,41662.0,5.761245250701904,-0.0003491092938929796
6.24,-1,1,850816.0,41804.0,5.781532287597656,-0.00036735041067004204
6.26,-1,1,854064.0,42024.0,5.803898811340332,-0.00037345269811339676
6.28,-1,1,857078.0,42276.0,5.824654579162598,-0.0003606762329582125
6.3,-1,1,859759.0,42364.0,5.843116760253906,-0.00039576581912115216
6.32,-1,1,863074.0,42598.0,5.865945339202881,-0.00039018038660287857
6.34,-1,1,865804.0,42795.0,5.884745121002197,-0.00039161351742222905
6.36,-1,1,868688.0,42991.0,5.904605388641357,-0.0003932076215278357
6.38,-1,1,871645.0,43227.0,5.924968719482422,-0.0003872058296110481
6.4,-1,1,877651.0,43647.0,5.966327667236328,-0.00038842938374727964
6.42,-1,1,880522.0,43801.0,5.986098766326904,-0.00040437187999486923
6.44,-1,1,883434.0,44078.0,6.0061516761779785,-0.00038334279088303447
6.46,-1,1,886274.0,44261.0,6.02570915222168,-0.00039193074917420745
6.48,-1,1,889220.0,44410.0,6.045996189117432,-0.0004088102141395211
6.5,-1,1,892191.0,44547.0,6.066455841064453,-0.00042819208465516567
6.5200000000000005,-1,1,895117.0,44828.0,6.086605548858643,-0.00040770016494207084
6.54,-1,1,898230.0,45088.0,6.108042240142822,-0.00039743620436638594
6.5600000000000005,-1,1,901093.0,45230.0,6.127758026123047,-0.0004127835272811353
6.58,-1,1,904066.0,45400.0,6.148231506347656,-0.00042546511394903064
6.6000000000000005,-1,1,906927.0,45619.0,6.167933464050293,-0.00042399924132041633
6.62,-1,1,909933.0,45823.0,6.188633918762207,-0.00042345677502453327
6.640000000000001,-1,1,912902.0,46108.0,6.209079742431641,-0.0004032628203276545
6.66,-1,1,915894.0,46217.0,6.2296833992004395,-0.00043431215453892946
6.68,-1,1,918973.0,46417.0,6.2508864402771,-0.000436245696619153
6.7,-1,1,921805.0,46545.0,6.270388126373291,-0.00045922258868813515
6.72,-1,1,924736.0,46835.0,6.290572643280029,-0.00043619165080599487
