UsbSMU Set Voltage,UsbSMU Set Current Min,UsbSMU Set Current Max,UsbSMU Meas ADC Voltage,UsbSMU Meas ADC Current,UsbSMU Meas Voltage,UsbSMU Meas Current
7.140000000000001,-1,1,991606.0,51634.0,6.751063823699951,-0.0004311553784646094
7.16,-1,1,994792.0,51854.0,6.773004055023193,-0.00043284459388814867
7.18,-1,1,997844.0,51927.0,6.794021129608154,-0.0004722496378235519
7.2,-1,1,1000957.0,52157.0,6.81545877456665,-0.00046742550330236554
7.22,-1,1,1003642.0,52471.0,6.833948612213135,-0.00043883852777071297
7.24,-1,1,1006770.0,52631.0,6.855488300323486,-0.0004550802113953978
7.26,-1,1,1009800.0,52848.0,6.876354217529297,-0.000452813837910071
7.28,-1,1,1012814.0,53060.0,6.8971099853515625,-0.0004558638611342758
7.3,-1,1,1015993.0,53363.0,6.919002056121826,-0.00043280990212224424
7.32,-1,1,1018974.0,53581.0,6.939529895782471,-0.00043322061537764966
7.34,-1,1,1021993.0,53827.0,6.960319995880127,-0.00042625749483704567
7.36,-1,1,1025222.0,53986.0,6.982556343078613,-0.00046913567348383367
7.38,-1,1,1028116.0,54139.0,7.002485275268555,-0.00046167484833858907
7.4,-1,1,1031525.0,54455.0,7.025960445404053,-0.0004347245558165014
7.42,-1,1,1034304.0,54589.0,7.045097827911377,-0.0004579416417982429
7.44,-1,1,1037468.0,54805.0,7.0668864250183105,-0.00046015018597245216
7.46,-1,1,1040481.0,55028.0,7.087635040283203,-0.0004572836623992771
7.48,-1,1,1043642.0,55237.0,7.109403133392334,-0.0004616107326000929
7.5,-1,1,1046938.0,55483.0,7.132100582122803,-0.00046527438098564744
7.5200000000000005,-1,1,1049981.0,55738.0,7.153055667877197,-0.00044957746285945177
7.54,-1,1,1053071.0,55978.0,7.174334526062012,-0.00044137760414741933
7.5600000000000005,-1,1,1059131.0,56352.0,7.216065883636475,-0.0004582280234899372
7.58,-1,1,1062031.0,56634.0,7.23603630065918,-0.0004424708604346961
7.6000000000000005,-1,1,1064860.0,56803.0,7.255517482757568,-0.00045213839621283114
7.62,-1,1,1068061.0,56974.0,7.277561187744141,-0.000464739219751209
7.640000000000001,-1,1,1071214.0,57202.0,7.29927396774292,-0.00046085601206868887
7.66,-1,1,1074292.0,57398.0,7.320470333099365,-0.00046636490151286125
7.68,-1,1,1077361.0,57605.0,7.341604232788086,-0.0004720906144939363
7.7,-1,1,1080346.0,57897.0,7.3621602058410645,-0.0004534117178991437
7.72,-1,1,1083572.0,58092.0,7.384376049041748,-0.0004607778100762516
7.74,-1,1,1086670.0,58256.0,7.405709266662598,-0.00047821816406212747
7.76,-1,1,1089768.0,58532.0,7.427043914794922,-0.00045918268733657897
7.78,-1,1,1092740.0,58681.0,7.447509765625,-0.00047708454076200724
7.8,-1,1,1096032.0,58973.0,7.470180034637451,-0.0004627592861652374
7.82,-1,1,1099071.0,59107.0,7.49110746383667,-0.00048437598161399364
7.84,-1,1,1102174.0,59429.0,7.512475967407227,-0.0004594437195919454
7.86,-1,1,1105241.0,59661.0,7.533596515655518,-0.00045212346594780684
7.88,-1,1,1108265.0,59760.0,7.554420471191406,-0.0004859917098656297
7.9,-1,1,1111457.0,60082.0,7.576402187347412,-0.00045981857692822814
7.92,-1,1,1114371.0,60240.0,7.596468925476074,-0.00047621989506296813
7.94,-1,1,1117816.0,60451.0,7.620192527770996,-0.0004780696763191372
7.96,-1,1,1122666.0,60603.0,7.653591156005859,-0.0005430603050626814
7.98,-1,1,1124404.0,60961.0,7.665559768676758,-0.00047416126471944153
8.0,-1,1,1127400.0,61294.0,7.686191082000732,-0.00044796758447773755
8.02,-1,1,1226609.0,67200.0,8.369380950927734,-0.0007687456090934575
8.040000000000001,-1,1,1229436.0,67367.0,8.388849258422852,-0.0007780892192386091
8.06,-1,1,1232374.0,67628.0,8.409080505371094,-0.0007622182602062821
8.08,-1,1,1234998.0,67862.0,8.42715072631836,-0.0007874943548813462
8.1,-1,1,1237789.0,68028.0,8.446370124816895,-0.0007616907241754234
8.120000000000001,-1,1,1240593.0,68174.0,8.465680122375488,-0.000776454689912498
8.14,-1,1,1243394.0,68323.0,8.484968185424805,-0.000790061429142952
8.16,-1,1,1248852.0,68676.0,8.522554397583008,-0.0007999683148227632
8.18,-1,1,1251629.0,68849.0,8.541677474975586,-0.0008079572580754757
8.2,-1,1,1254369.0,69052.0,8.560546875,-0.0008045192225836217
8.22,-1,1,1257180.0,69174.0,8.579903602600098,-0.0008268009987659752
8.24,-1,1,1259919.0,69495.0,8.598766326904297,-0.0007905614329501987
8.26,-1,1,1262727.0,69601.0,8.61810302734375,-0.000817001098766923
8.28,-1,1,1265496.0,69776.0,8.637171745300293,-0.0008235711138695478
8.3,-1,1,1268195.0,70007.0,8.655756950378418,-0.000813772901892662
8.32,-1,1,1270924.0,70145.0,8.67455005645752,-0.0008293616119772196
8.34,-1,1,1273634.0,70367.0,8.693212509155273,-0.0008215017733164132
8.36,-1,1,1276498.0,70540.0,8.712935447692871,-0.0008288362296298146
8.38,-1,1,1279173.0,70763.0,8.731356620788574,-0.0008218143484555185
8.4,-1,1,1281946.0,70912.0,8.750452041625977,-0.0008360000792890787
8.42,-1,1,1284890.0,71142.0,8.77072525024414,-0.0008283397182822227
8.44,-1,1,1287708.0,71441.0,8.790131568908691,-0.0008019926026463509
8.46,-1,1,1290331.0,71541.0,8.808195114135742,-0.0008274720748886466
8.48,-1,1,1293105.0,71692.0,8.827296257019043,-0.0008384052780456841
8.5,-1,1,1295878.0,71879.0,8.846392631530762,-0.0008446730207651854
8.52,-1,1,1298731.0,71978.0,8.866040229797363,-0.000871152791660279
8.540000000000001,-1,1,1301505.0,72288.0,8.88514232635498,-0.000840030494146049
8.56,-1,1,1304128.0,72517.0,8.903205871582031,-0.0008289914694614708
8.58,-1,1,1307106.0,72676.0,8.923713684082031,-0.0008430170710198581
8.6,-1,1,1309909.0,72854.0,8.943015098571777,-0.0008488521561957896
8.620000000000001,-1,1,1312625.0,73054.0,8.961719512939453,-0.0008469898020848632
8.64,-1,1,1315463.0,73266.0,8.98126220703125,-0.0008408703142777085
8.66,-1,1,1318086.0,73429.0,8.9993257522583,-0.0008511195192113519
8.68,-1,1,1320894.0,73623.0,9.018662452697754,-0.0008433178882114589
8.700000000000001,-1,1,1323674.0,73795.0,9.037806510925293,-0.0008608447969891131
8.72,-1,1,1326363.0,73908.0,9.056324005126953,-0.0008847247809171677
8.74,-1,1,1332343.0,74354.0,9.097504615783691,-0.0008794721215963364
8.76,-1,1,1335162.0,74544.0,9.116917610168457,-0.0008827638230286539
8.78,-1,1,1337988.0,74756.0,9.136378288269043,-0.0008791250875219703
8.8,-1,1,1340829.0,74983.0,9.1559419631958,-0.000871444761287421
